source_doi,catalyst_composition,metal_elements,primary_metal,is_noble_metal,is_hybrid,carbon_present,support_substrate,electrolyte_type,electrolyte_composition,pH,temperature_C,ir_compensation,potential_vs_RHE,overpotential_eta10_mV,tafel_slope_mV_dec,stability_value,notes
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjMy, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjM0, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjM3, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjM4, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjQx, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjQ0, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjQ1, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjQ3, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Nb12,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM5MjAy, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjU1, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjU3, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjU4, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjYx, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjYz, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjY2, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjY3, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjY4, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2MjY5, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2Mjcz, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.1021/acscatal.3c01249,Ta16N20,['Ta'],Ta,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ2Mjc0, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Nb12,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM5MjAz, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Re3Tc9,"['Re', 'Tc']",Tc,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjM3, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Rh3Tc9,"['Rh', 'Tc']",Tc,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjQx, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Ru3Tc9,"['Ru', 'Tc']",Tc,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjQ1, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Ru3Tc9,"['Ru', 'Tc']",Tc,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjQ3, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ3OTg5, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Ag3Zn9,"['Ag', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjU1, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Cu3Pt9,"['Cu', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTQ3, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ3OTk3, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Cu3Tc9,"['Cu', 'Tc']",Tc,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjI3, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Pd3Tc9,"['Pd', 'Tc']",Tc,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjMw, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ3OTk4, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Re3Tc9,"['Re', 'Tc']",Tc,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjM2, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDAw, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Au3Zn9,"['Au', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjYx, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDEx, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDE0, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Cu3Pt9,"['Cu', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTQ4, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDE5, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDM2, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDM5, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDQw, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDQx, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Cu3Pt9,"['Cu', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTQ5, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Bi3Zn9,"['Bi', 'Zn']",Zn,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjY4, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDQ2, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Cu3Zn9,"['Cu', 'Zn']",Zn,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjc0, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDUz, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Pt3Zn9,"['Pt', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjg2, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Re3Zn9,"['Re', 'Zn']",Zn,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjkw, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDU4, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Rh3Zn9,"['Rh', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjk2, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Rh3Zn9,"['Rh', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjk3, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Pd3Pt9,"['Pd', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTUw, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,Nb16N20,['Nb'],Nb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDYy, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Cu3Zn9,"['Cu', 'Zn']",Zn,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjcz, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDY0, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Pd3Zn9,"['Pd', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjgw, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Re3Zn9,"['Re', 'Zn']",Zn,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNjkx, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDY4, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Ru3Zn9,"['Ru', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzAx, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDc1, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDc4, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDc5, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDgw, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDgy, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Pd3Pt9,"['Pd', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTUx, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Ru3Zn9,"['Ru', 'Zn']",Zn,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzAy, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDg3, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MDk4, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTAw, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTA0, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTA1, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Pd3Pt9,"['Pd', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTUy, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTEw, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTE0, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Pd3Pt9,"['Pd', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTUz, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTI1, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1021/acscatal.3c01249,W12N24,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ4MTI3, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.1038/s41597-019-0080-z,Pd3Pt9,"['Pd', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDI5MTU0, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Ti12,['Ti'],Ti,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzQw, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,In12,['In'],In,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzY0, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Pb12,['Pb'],Pb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzY3, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,W12,['W'],W,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzY4, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Ga12,['Ga'],Ga,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzY5, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Bi12,['Bi'],Bi,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzcw, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.1038/s41597-019-0080-z,Sc6Y6,"['Sc', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzcx, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Mo6Y6,"['Mo', 'Y']",-,False,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzcy, equation: H2O(g) - H2(g) + * -> O*"
10.1038/s41597-019-0080-z,Os3Y9,"['Os', 'Y']",Y,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwNzcz, equation: H2O(g) - H2(g) + * -> O*"
10.26434/chemrxiv.7438889.v1,Ir6Pt18,"['Ir', 'Pt']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NDM4, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.1021/acscatal.3c01249,Mo32N32,['Mo'],Mo,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ5NTIz, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.26434/chemrxiv.7438889.v1,Mo6Ni24,"['Mo', 'Ni']",Ni,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NDY0, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.26434/chemrxiv.7438889.v1,Nb6Rh24,"['Nb', 'Rh']",Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NDY5, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.26434/chemrxiv.7438889.v1,Ni30,['Ni'],Ni,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NDc4, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.1021/acscatal.3c01249,Mo32N32,['Mo'],Mo,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ5NTI0, equation: H2O(g) - 0.5H2(g) + * -> HO*"
10.26434/chemrxiv.7438889.v1,Os30,['Os'],Os,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NTIw, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.1021/acscatal.3c01249,Mo32N32,['Mo'],Mo,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ5NTI1, equation: -1.0H2O(g) + CO(g) + H2(g) + * -> CHO*"
10.26434/chemrxiv.7438889.v1,Pb30,['Pb'],Pb,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NTMy, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.26434/chemrxiv.7438889.v1,Ni24Pd6,"['Ni', 'Pd']",Ni,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NTM4, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.26434/chemrxiv.7438889.v1,Pd30,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NTQ3, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
10.1038/s41597-019-0080-z,Cu9Tc3,"['Cu', 'Tc']",Cu,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDMwMjM0, equation: H2O(g) - 0.5H2(g) + * -> OH*"
10.26434/chemrxiv.7438889.v1,Pt29Sn,"['Pt', 'Sn']",Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzM4NTkw, equation: -2.0H2O(g) + 2.0CO(g) + 5.0H2(g) + 2.0* -> 2.0CH3*"
,Rh16,['Rh'],Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2Mjk=, equation: 3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*"
,Rh16,['Rh'],Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2MzA=, equation: CH4(g) + 2.0H2O(g) - 1.5H2(g) + * -> CH3* + 2.0HO*"
,Ir16,['Ir'],Ir,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIwODM=, equation: 3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*"
,Rh16,['Rh'],Rh,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2MzI=, equation: CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*"
10.1126/science.aaf5050,Ir16Sr16O51,"['Ir', 'Sr']",-,True,True,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDA2OQ==, equation: H2O(g) + * -> OH* + 0.5H2(g)"
,Ir16,['Ir'],Ir,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIwODg=, equation: CH4(g) + H2O(g) - 2.5H2(g) + * -> HO* + C*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2Mzg=, equation: CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*"
10.1126/science.aaf5050,Ir16Sr8O51,"['Ir', 'Sr']",Ir,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDA2OA==, equation: H2O(g) + * -> OH* + 0.5H2(g)"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NDA=, equation: 2.0CH4(g) + 2.0H2O(g) - 2.0H2(g) + * -> 2.0CH3* + 2.0HO*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjg1Mjk=, equation: 2.0CH4(g) + H2O(g) - 2.5H2(g) + * -> 2.0CH2* + HO*"
,Ag16,['Ag'],Ag,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MjU4MTY=, equation: 3.0H2O(g) - 1.5H2(g) + 0.5N2(g) + * -> 3.0HO* + N*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MjU3NDA=, equation: H2O(g) - 0.5H2(g) + 1.5N2(g) + * -> HO* + 3.0N*"
10.1002/cctc.201402128 ,HH- MoSe2,['Mo'],Mo,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MjgxMQ==, equation: COOH* -> CO2(g) + H*"
10.1021/acscatal.3c01249,Mo32N32,['Mo'],Mo,False,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246NDQ5NjQ4, equation: H2O(g) - 0.5H2(g) + * -> HO*"
,Pt16,['Pt'],Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIwOTM=, equation: 3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NDE=, equation: 3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*"
,Pt16,['Pt'],Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIwOTY=, equation: 2.0CH4(g) + H2O(g) - 4.5H2(g) + * -> HO* + 2.0C*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NDQ=, equation: CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NDY=, equation: 2.0CH4(g) + 2.0H2O(g) - 2.0H2(g) + * -> 2.0CH3* + 2.0HO*"
,Pt16,['Pt'],Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIxMDA=, equation: 4.0H2O(g) - 2.0H2(g) + * -> 4.0HO*"
,Pd16,['Pd'],Pd,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NDg=, equation: CH4(g) + 2.0H2O(g) - 1.5H2(g) + * -> CH3* + 2.0HO*"
,Pt16,['Pt'],Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIxMDI=, equation: 2.0CH4(g) + 2.0H2O(g) - 5.0H2(g) + * -> 2.0HO* + 2.0C*"
,Pt16,['Pt'],Pt,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MzIxMDM=, equation: 3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*"
,Au16,['Au'],Au,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NTE=, equation: CH4(g) + 3.0H2O(g) - 2.0H2(g) + * -> CH3* + 3.0HO*"
,Au16,['Au'],Au,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246Mjc2NTM=, equation: 3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*"
,Ir16,['Ir'],Ir,True,False,False,,,,,,not reported,True,,,,"id: UmVhY3Rpb246MjU4OTY=, equation: H2O(g) - H2(g) + 1.5N2(g) + * -> 3.0N* + O*"
